"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"547d6c6f5810979af4f943e4ef23ce09b66182e952035a25df1008a5df9a2d19ea975839f087c3317822de9c10dedbd4838297d5bc3279a59ea024e3883d3a0c4e0ac15148d2bd20b0d2cf97935d5028229d5b617d676a504a85a29dedc2808d472cf515f1b60942c1515708c5c2544661622f2abe695f237571d6fd9d08fdcd767ca6a9b3ecdb078f201f999331e04e440db6b817ff099a50366e513c251956b1187ea8f1e39e7c6479b5a8ad4dc9839e89e597db1813a8bb1d6b7ef25188f065f36dd354ff938f28a42d0bcadaabd78a62d6f21d0c38079fc2808f3b210aa58117c740745991065b273f184bc65c44bcc09ddf375f21af199012952c2377a7";"BAEC";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Aproveitamento";60;"Transf. Interna Por Reopção de Curso";2009;"Formado";2014;"M"
"cef1176d272300caea3d7a0715a91eea6a22413e4eadd2e4c347af26a5fe9755e9f5173596f9822a1f1d2dba5e59d1b2a3ea2b61ee930a6d4d8bdada5248f7d894a5774d9412c73e16cc7019cf4c692c50866905a2dc09c1f825dfabfc01c9db0f80b0f915cba002fe7af0587ea8b161d018ba880e9a0dbf2cbea2e1c969213afa15fd8c4d11979a13cc67a80195501b99a49eb05d830cd3d6773fb2e5637bd6e9d17afe763dcf2ee458a4d1498a4ed6663ac41c66c7847d00b0a9e61a1f294a5e138624373cfff631db8215721f7a914f84a0101a169f0bae311eee5d3f1327c649294afaebbf76eef9ad6c3a3d2552d9bf0372f6e95d5dee0afebee6049ee0";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2014;"M"
"617e549f4daddb44a71dd756495492a73f92223cc1c11c9502d715a4c0ce091535229118214a1403436ec8a8c6916b6ed300171ca21ae2889643cbc374fd3b388986a4dd168cd338cb718c2c53c0023a901b75b51afa2b81ef0e5a54f749c9b463996bbaf6776c7e36c359cf6b981c3ea5dd6175da495930ccfd4863050d2c03ce87c199d923c1e025194a4e163323ab524e2417b429f68ab5d6c560a00723b842ac5bd7b2e0aa0fadbbcb0419f7689ae63654ecdb34554b5fa846ccc61d8f5f3dda3f1c80b8b516a353275d2d05d476593b4213bb835000e431eddbbbdf47cd97d2a29c8bd7fd560dd832662abf3041ae1d53e1dd3afc1352610a484b60cb89";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2013;"M"
"465e1e5f6c08ad0fd62bc5821732f17a4382867c7006007e33f25003b3047ffae029f1b49e0a7d39e6af9cd06ceca5ffdd5681e66ca517990aa31ebd301fffd023e4f38aa6fe57dca212fb4a47c6193739da099acf92e6a9c5cb1d4d7455e0168de7f02f38a7c88fb66f9d3f246ca2a37eb5a1e5e14961b31583cb5dffee33bec0e022844437e9b96703275918ebd0034f4463e3cba011ff39f834f1b705fd7eccc59597cfe766ebac9d1ab84a987029d52804b88c0d3b493a55e40299c562623f26418e2fb3547fbdfeb972112bff1c53b3c83603a2c5c96b79a5dde0b931602d6dc9a15b8a1f2e2a6715221144299832dec1baad4f5fa5009011a6b6c84274";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.5;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Abandono";2017;"M"
"56b15be605d100787c2806bd061846dc2b129adc8f0d7c8243b8877f87e2712d4f679961224e85a4ff13d647a207ba5720341dfc297f4ee8cef4015d940aa5b83fca9e4ed8a60be97b263dd16507b930a2fd7ab713946eff99e65b19da292cabd5bed766f9eaab98c213fd8a5ab97f0969009393cfc66de08ad23135b046c7838a9fced284725366b4e21da8847a899e8d437f72659c430edd03029003d981b89b698eab7339bc9c16568cf5928b1d6e40c086e23925a0cee060dc038916d8c682432c688e9f70b23b00f773c3ccc302658c448c92aa59b12a7028fdcb6a070c9035ca51e552740818db6fcc3be2ac1f1fd79cbed15816b071201f256b65d416";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.8;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2011;"M"
"b40547cb4a51055285e351be92398fb48484c05a2da37369e8e52dd8806305af63da368efb7cd3d80ae1cff2ec175c9a3da1206a59bfb9ef1f3b0e5f6a79c31c702add266e37a7985e6b24b56fa2ffaa52de4c6de4b412d43c5d162eb0122b7c7696c6e1735b58126ea67d4155993d976bd98190c27313970165f60df0a43bd04ccdb28dd293d083e5891777df0754a878a669a824896c3a33b6582a1a7e7c193a6556fae281180f5606f00f2e6d9f28af7e73f7444efd56f01c32bba1aa3ae1f6e2e73fb8d18589d23657f202b60e5239d95de1c576b1c45823dbf9e67d58b6e8650b6eb0b85925aac84283a69e6853323dde07c1436778445982133a22e524";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.4;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2011;"M"
"4ecf7a957b9e22e290dc79eb26eed6eb242f27aa560834a8dc15d59a74f461894ef3d82f6f74f6d27741f07ab163dede70f8603abd5fa35101fb8240d1d473ef511798d263b53c17b6874e4815ba8008774ea4d1db099df22f2980298f54fa3a4b24f2d6296ad7027a4e5ff403fc3f94f90fe6d594e863ba607f4de2af602e48bee274a9337d7883138030d1a7f0deedb5c09744d9e54fa6b8650a777a61989878a750af24f909132b5a0a3bec8f5395ce6b2e16f26c73bd3bc27034ea2913080256bbb0080dfca772f7fac39e71b3464767ec7baa0471decca05f85ecb84c2110a2da0afe433193fb7f7be29f7d99b606b303043d86630b667ab84e500fe0d6";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;5.2;"Reprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2017;"M"
"d14e072858165e500fc51e13d01e25c03fa54c6de86bb1aab0e5ad54fb75507b8f9bf140388bf53cbc50b4e0984e6e4eca7c42d5881c4acdaaaf5751402d8b9aa39d511579e73975e2cf0be11b8446d2d11da40d6f6f44149b4c58e4db4848d471978eb0824c08e86e70739dd60df974eb362c6d14f178d7b469378694c2a9dc5701c26cd7c1498f68e8352328faac966046f24067220b2ac96388c396ff0e60008a89edea69a9db72164c77208f6059d1a93539ba470e41fd6fb0bd2a7757bd98254ab88488ed52a2fe939df86acec20c7bec96f5598f3df452bb26d6252c34a0f5652f523f67d7fe5f9f969d3110f5d5075bed09a4a467fc0ba7a76191aa58";"BAEC";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.5;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2017;"M"
"d724cbc44ec781239157e45b9ff390d7b1e9dd97780446961d31f4e51e7c57c6ab7bcd2fbc903a25d7ea1df69da0654b63c8a742cffad9249b6662a162056ce2f25ad66b73d3c4515723f0baaed8bd8273564da5090eac3376898431330d45a3bcb27789072c45a8c263fc643bbe2ba4a431413ba8f3899a13ac328295c5145e68e5d46f47347a029e2349aff0951f1a6fee39a5aecec300c46c5c241e4349bdf8fcd29842aba7661307052c33c3949b7ca0d10f5d89149e03e5096bced062039fd8967ba4e3c1db4eaa77f8e4a7ceca3f84421f26abbaabea845574a9ea154140b00fdd3ee53763c7156dbeaa69229fec2ee7c60c97dd727ba60dedce66031e";"BAEC";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.2;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2012;"M"
"161a4d9e8857e9e2872fadaa29fa29e2715c32090cda62835dde56b1f21b783b31a54faff1790ebfb41c6f29c6ce3dadebfde854bffa20001911c6b10077fd4b16869881ad4d3e0661305a32003f469f61c1cbae3b8a28fae9a079aba0c714c1e6b4334cf812ffef59f531407304c9b279d7e9ff83b1080ad006f8f37652a101c5f6a167f726ecc7087ae34d54348ade0f05b1e93adb29a4a3a066434e3f75dbcbbd53e3e893783d428cb275657a7d119c35863334a8902fe37bda9ac6c07563f698cc5f4d997957496870bee0d04c48591d3d1d923c9519876655af18b4b089d4649d4f51d037a19f087e1303020e3621a25f1becfd4cfce886bb15b64d668f";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.8;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Cancelamento";2018;"M"
"3898034c0c59f4ae379987a27e907dbad74adcc430dc87a298644b81e34bf9bc355cd10ea0c31011e333fbd972cc32d8216f787a7a50f32d24cc402c182226283b58cfb53096b177ccd46f5e575fa54d765b78202182cd4e30d145d54c0180e2cf9aba4937414aea570fcac78faaa9d6478f1df69b780675c919981ff3e4292d95d1d2742893b579933638e6a5c45a208d813f994ac0a35732191ff7930ace33afe8f3a377e076916f58cb5aed84ef1bd4bc03b77ea1c4d71a3051a6b7d969d1200f504f4717b7932ba2033ee4d0b4bc27a98f03c039fea546756ca0dbf6be4467859936527896e88b0423226785f9967493fb7461eb42108236aadccdaa125d";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2007;"Abandono";2012;"M"
"03e3182c02f8b6ae68df528c84d87c87753e75cbfdacc2809d904d8705a90e41a219cb81f6d61658b73b74a02fcbbd038dc895c027bcbf108efba99415811f5ec2aadbb94a96ed849584306334be25c908a4e4caef41f84efe81cf4a581d0d22df64801e312f72659c384bd6126ed683df34e14bbcb0ecd9013398d54acf15404ca2aec1e7460a0d32447eeb90b2cbb130158442657afd5cfa8accabc6242a848482af556a50b324bc67d981ac9ed0837225114f55c357d76df8d5a002c927cdaa541e54c65dc27f6e2bfbc7f982b4de3676255ff5724aaa93b10dfc27b3cb02df8719cbbae0bd22b675b0f8d40df886d6dc09b21447eefb54f2e3bf7c47da1a";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.8;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Transf. Interna Por Reopção de Curso";2011;"M"
"b028e2008fe7a3439c5076d118c7c7d39b2baed7000e84575f71208c0dc0d1d7cbf43c9951b33562dc74a73cde7ed33047cb7927cc7239850d05f25983c57d3df3ffa7c4e8bc59c2b36c6163847b7675e10d06eb6ff29f2146195165283d6acae9e776bd3b04280df2e22c7e8b65dfdc9be7b11f341fe16f9cdadbe6c9ff74f16f505822839cf38aa122aa40693525d28aea47d0b51c2747ed38e40d3ab83b59d52bf9796c310e342d1d02728b07f906bf2ba9e8f02d72c5848e5f02a81b3273ebdc3a4f43128f545d309f26f038ab4f0736cdad669540a7abfc249dc79c81ede936a68bd862b72e426e87033b07971770d029f9f19a43f4723e3e48c8c5d214";"BAEC";2008;"1. Semestre";"10801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";68;"Processo Seletivo - Vestibular";2007;"Transf. Interna Por Reopção de Curso";2013;"F"
"ed164d8656d39418e17009386e6e53dea81da8346d7e18dcd2f12926c0a136ca861689c3059002f32289969c2577af0a2433835b4f2e97a4c3b1067a7799bef56a55a965752be7782ee9bd9ad0e48046b464ca6dc2895614aa5124a11a4de9097f70493c3a266422f45ef876e365737d67c3fb08fcb1f4cb1024ffeb46d74ece8b369992c261dbe5c815e0316c3b214223a76b1c97970843d46043c9587368b671ad1e269d430bad5833370485950ff18ee41fc08ba512ae3bc314fcb97cb6a213950243d75d1b5c1498d9a9581bde8fec440f9d574484a6639dddc122a5a9084faccca74083bab5565541392797cb7d8af61920f71a8db363ae842b8afd3c6a";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2007;"Abandono";2014;"F"
"42b760c8112e8af69c3cfa095e15b32d8794d5394a376f48cdad1004cd81494868bffd801b04e94ecd41b1161f5d08d2c0f3734ebaa985bf0e3449689a66e191fc83820ed90e7e1ba3b8e5e6d363f2c854816b934ab1e58ea7558e3955229924ae63090b5532983adcb4f4eb0d044e939cac6bc7950c7d2c0b0ae3eac93ca596300468aa7bc8453777ec7e6577eb594bbf8cf8e1fe39da3769fdf5e42dfc8ad74d102dc4544a3b49597d7686c8612468d5ad4bf49325422b872235544991870caa6610148dd0927633fcb13a28fe087232de8b851b61b28adbd71cc17363d6e8cd4da9f25e67c5beff3e468972b455d5940713549504b08470403d5f32ff06ba";"BAEC";2009;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;4.8;"Reprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2012;"F"
"cdabecb1753438beda4e7c37f8b5104f4fcc5a3ae81d3af72d635bd751e91100ea3d3dc927283a3048cb38d0db44f33ca9384f27de8168437cd87f1564cecd42c64f4a86ddc15635f50ba0ee0e12a943cc393358c809abbe5e493765fa324be48d029f2fcd3ebf010c447c3f7e4651099ea8dfe0a4e9f1877839f683bc34269d3b517dc662dc29660c5996da459a4c75eef71c4e12c8d775db8f7cffef930d24d74160cdf2878119a22762edc9b6a35e073c69b286aabc2af1631d9860b81f9be7c2fc39d7511732e8baa4c459709b6867f7cea84145b587a8083779d54bc0480f1cbe9d3c8d18fc1a9b5161f4325123e1c659032b9eab47ed61c1f475956633";"BAEC";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.9;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Formado";2012;"F"
"2921d54fe3a292f51ef7fa9dff2d8cdd2c1b93ddb76b301a6a56f128eb5eac1544e0139a48534535022ac003620764333210abac844496c6dcb41f3a718aec0de2f0692ed554a760ebcc739872151d89d073fd1a3b9c9f0754ee8e48090e90f3bd2b0a68546b78f37caa74caa0c52fa1da88400d678437e647290edfe3ffb4373925913b76b75bae292a889c655d978c6d1984fb3c5f3c1861c792b7e493120d47c52cb2c71c9c45644042e383d835555dbb103a2ae41aeb85461547767e55959206990ef3278d3a2adeb3bd6330e433cb8f9ff5f6ca4bd553eb4bb6e73434c7948773541b9efd251264c493f6cbdc090bdf307158daea86183f6c33fe5bd452";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2007;"Transf. Interna Por Reopção de Curso";2013;"F"
"9db0fb2bb9db2d96902c5c009f71298c248d69d45b89099fc4d32809a224ec2fc4ac094e40ea901f60aff38b3f1f9a496ea06e07cbb4e30ef1fe3cbbf938276921f9ba44221e56a82accd4114ab55b682fa59e145277b3164d3b07a0f04ea92734a8412d6753fa02d05c1821dd5b48dd0d6b7317d24e81b52c1ce4946a0754c15ebfef9439581d2fd7d94e360ff027b9dbcd4c7602ee07f372ee3ad5276719257fb2b4371ddf5dec9bd59378a35afaf22db58200c767f84ee78201c46dfe9085a82d227873009b26b9f465774a7cdc7629ac0b86d6a3aa21ff14140d41f0492416775788cdd68d7bf96c597e0a30cb33d8ee605a7a8f6a91132434ef68aaef3e";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2007;"Transf. Interna Por Reopção de Curso";2013;"F"
"2e11fb31b79caaef77634ad12d54f6f43b2c8fa70d8a44f2f190cc6fb6302ee592a360a90ccd71c71eabb60cd7cdee377919cf41689a4614da441f6ffe2cce78fc1bc9a6afe475b7f4bfe9a287af6ba80204e7811d30f878c906658bdf79d22972bef7b0462b703a4ef1a3afedecaa01b6f705e2706f76e2574d7724456b6c2c5cd0d2e64db69f66b549c345cb29ff7b87032a920ef22ad4f34af77f6cdb86233efb8f0b26149c7aefca35526f1d42679bf29bc5a1d0f72e179313bae31f05bc6b5b283df209bf3f8337263f27574ebeb1762df406361a68856c4085b1a561e1967b031f02b9f9dc0838640174f6850a1c26b675115bdc2654d0dc81e2845239";"BAEC";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.7;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Formado";2012;"M"
"6ebf6b68cfba47ee759457e29062a96722233a3ab065d48dfc13a651ed05164f875a55a200ce8b5324834542413a3df99677c1314675389c676f0ce8fa224554c76fa7d635fb19ecaf6f3182e4e8f78cf55bd3856dcb723ca98fe7b9457f3e3d504312256704d5586bb512bd84498cf9176b3ea8c13c429bd3e4fcb1773a2e4d020bc14f74478dcb42881d8e4c5ee98eee82f78dcdef163ec99fcecdafd2d320194e3bba40cdb7e324e5582a99e37be9ce62ee658268052d095ddf938f7ec7f740385269233bae23ea4a2da736a1563e8d53839fdca6638b16f8058ca70ed587d44955f789f4fa42cc0b5b59305ea843d129626513e8feafcae4f82605e79a1c";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Transf. Interna Por Reopção de Curso";2012;"M"
"51543fe1ad1b77ac0cc39f89b22472a4e2ee225184feb56f8e2ff72948534d294adf4827079ebe28e59b9c2a4f1149a9b97def5c700291503a45837c9c6927c0f5f26f68db9d96261df606f9703d06b25face0d507217696133a75d22ec764885bcf018b8e06eff5953ec52314d067d849ccc6751f3c740cdd485300adf0dcf70e692cdb9eb3265ac38782e3cee9e39f99aafa4b59c14e258de2209578c2f8962dc4b28b529edcd0afb3fd84d21c689c718c32f5b39a6c9329f33b1f16bec23048f34c354b97808a0dc77da3dd6b31775de16311ca51681fad38a565792be8a5f8583a547c5353993eb5d89b664c6e5b048c164a4ddb8e2c83768a8c9fe47c13";"BAEC";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.2;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Transf. Interna Por Reopção de Curso";2012;"M"
"5e3ba283bcfb4c3dad4e62e79e8e6b991d3621ce60ec8550e7b0ba6a8a8e306b9fa8c42063d722c171ac8202ca36786ed8e62fe06f6b40281980f6d765ec02b790f4059f16e3fa7d80c97d60865fbb32a3dbfc40d2e42692b02b2146fd96b2a1de9280e3e130e4c4b7a53e7693444f82a8ffa6d4241e65bd0e286a9f1eb15b00620b62681635510c53b4a220ee74c4c4a24db7c46c89ef82b2fdf020351f928a35aaf90ac8b56f9a710f31ce7e40945e1daba18bb108c8da034a5aed8efff9bece4fb7915419a255873ca74001b49f6666723041569ac6faae86fef812ded83322da7312962fd547f22a101a9b84c053a8ce64749f664851ee05b6a2b657bc4e";"BAEC";2011;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;9.23;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Formado";2013;"F"
"9d1e854342f56fbcc549b1f6264f2194118f8ee8f5a248c3557e9cd7cfc3271cb200c796240a2c2675a1660b470e5872fd7701c6f63faa8bad60b10045e810967637814683f99fe11b092cab7513da38582fdb41486e27bdab20c65765d8205291e32696409d062fafd9abe40ce2166096f9917b3656f4143fb5a3d1d92e4a45798d3111c53ac0bb99daf7130eff0eeae618918c572c0ab1a0efa1d3e0546cd9ed8328f66b479d77930717b314211d164d8e9cb76556691f1d1e99573147220482a3db2bc2a0a097271ef15645c3a31fccf9652e5ba0a1b9632cb5bc1ee2d67e67623fbecf708429bf169046cff00b83969421e9b83cb8fdbdaf43619c52037d";"BAEC";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Abandono";2012;"M"
"82f6e74c56d48666af7b38c925eaf1f628eed0e1c9f64fef90744c8751ea157f5c6b22bec0b04be7c8d034de29ea2175fa5191554a0c0c85210732ba94acae18649d912a9dfdbe8b852d64c505f70eb8591d310ad84493f070cc1f203a26e6782c10d328f9c017130e1b0e9c6e363bfe07f5b8fe2bc7908ef5aba6ab1ecbd2147fd82f30e7ad3f50660da63076b9b3d33eeacbf4df12399352e1c482e7ec6b2a87e8895962756cd704001ab2d0429274a25d19b9f669825b907d5ac8f53aa054fb37ad5668130a7e987f2717359e0e342f20033f09aa909b5d4c928664a07c425b059f74ab24b50bd23187c917f0bba6e7a9e941c6fc59bb650186e1b4d7bae0";"BAEC";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;9.5;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Abandono";2015;"M"
"d760039d6843eff08492598cd172978dde631763f3d3a518d04e83e388a720cab52be1e04eb6d016a5fbb7569a87e4d6b548a9cb7e08bbbb396b0af0e63399a9ac907803292d3ac153df71cec9fc559d9951c1c026b8941a4c48db6f78b1acb7375b89d59fcdc3522aa1e534ab1456fb6ab7e2736b8f2e9a25527e5a05e754d3cf9297986a0a464b68417bc9bf3f16344891eed0b1bffac134b4c5c181f9c05c55a9699fb22be360471f6235eefb004ccbbae4e46103befc5c8fc98fde2b402266a99b9d27be0cac78a3798d26a21e0270e4238a06d4001140a9fba289a2d66c849f75bacd10ae941717f2dc1162c84c06f5686fdc72769309b0c781706a8bce";"BAEC";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Formado";2017;"M"
"07f3f6cf852200e78d9d8c6d6817d7284600544ce02a50910c4ddcd587eee62cf113e860165c17955de9590314ee8768f30c8a31189e5dcce3abdf5d3f16d0e64a0a5d5c7b4586f0466647efa9a843540096f2ed0ea50098dd29f9240aca54f0235b7c536e80ba795e9f448e742dbc607affab936b7025890b2374d9f556b5b61616c4cd22780d210b9735439a7e40d264a3d647703a0d442d76b53ddc1a1d19c40ae28a254eebe1f08d77e90456cdc8ad0ad42c29d2f13aacd6ed471f6ed1f6a4ddbfdd4b72a3a9588a9453003bb0ee35c83fa5fc94519f48f216355329334f7a72112b3b06384fac26f6f30a3c6b744a29525792c5c10653814a4e75de9386";"BAEC";2009;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;4.7;"Reprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
"c003af446e91118613fbf2aa679b5804468e278d3960bf6ff77965397398366b574d91dd16436adc15be6a1a7dc3fc4a0a8449d14946418d6bf1a78286aff28bf33fb9d97443153f5c5edd845aff1d09f793f63f6adf86e16d1445aa528166c810d413849fb6034f9644406d928b60bde3aa0ac499737db4fbad70342724531924abca951c80be4b03a303260adf8e5b9908ba516d41a6a57b71165b47d609629b1ddd74bd18abe33b5096d5da2d796748dccde4ae20e9181615a445375548d31f5399232ba6535601da8f47d423fa34790c311b387d79c07633abeb22ca5df085f394022599ae812c586f9398765e24dd5795236eac5c0a99f113af0d093741";"BAEC";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1.3;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
"31386616ce7dc5dbcafe7e65528c2facd73d3c5df146ba914c0ec1c10a8a9d3f1d6ba9a5f2fdea9ccf943c263200dfdba28d72e0b7517410a57e3b2e843607aa97275787e6a64ed78d75b217381d52e71dbd2292e188db80bf440d86b1f46737ee46df2dbe71f4daba18791f87c715e7ed930f8b38e4a6470dd84c7ae529c4d6534acbf24836219951a434c32ebb468c3ffd1b480d442180564649b40cf70c01eba6ec6f9b506eea64d00d8cc3c14d96acc14232709e13968702fd0f55f143a53dd9af2dc0f4cf507ad2195482ea0034644b8d9dae910a3b90db9dce1b9ec97fcd8a03adee5a1f31696d4578d573ff192b3d398a2a45d72b65b9fd8e4fb910ff";"BAEC";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
"0d77694827ff02070e631abafc783e5a94c7de90837c8ee3343eebc252db82486e6e9e139d1edd874be03bd711ff30332051257dc5d81a21bffdad4e1672e2d85b64b4f1c480c9ecf81d47690bb3e53482a11a04975023052535522167f4e4f9ec097ec70c5046e0c8c333c20fb7067880f6edd5ab2dc3d75f5a78b190fe311d289fddf4005cf3dce14f0cb78cfefb43c594310115aeef1a1c8176b81f8d35528cc796d2d74edb4a63845cc845ea10d8c95cbdbabfbd73f5ec531ebbea97db653b10f656e1c1b6b77ea1096a57315d6b4b799dcb2e32d84a20e47e920bc853e6d964cb4e4c20c28ed8e80fd7e5f75fa060387b2bed4f8d5e1a30dba86898d328";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;3.5;"Reprovado com nota";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
"8b4d82dafe2cb3c1a897eee1b5dfaee63b1e8092f69023582971cfbe0f81e9e33ed76c4b9d3bd0e68fbdc3836ababc08673cfb16f8232a6023bdd4477cbf9e6934820a5ad2e87e433668953718b3fae0ae6b8af8345394f3a0c86baf5918c3405b2ff4a3a378dc2b80171a3dff365f0c19c65903824b80f5ca71223c9542727b7a5e769947d633775438679e203caeb528173629bac2bb66f09ec07599aaf8611111ad6f498c779c0267bb9c61195ecc38cbdfdc405c9213545ca402af4169d95f843b54de4c597e91e90b9aa0dda5ef7627f2421b22c12e5c98f51fed650aa66f932402dad5d487e71415d4d94f0c7bda6568d5a71ceb31e6e01052e72358b0";"BAEC";2013;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
"882a371deb39ef4c0921f6f0043b4e8ea1a45982fbe759a54ae30beb7fb76e6fa678fb5428997f862b9de612dff808a4454a13e90692b23bc1debf3dfe08f0c04a9b1b2410819ab1fb7ed9987e3f9aa2e80d6943881907cbfc7c71c7ffe1d9d67815a2c574dec3e8d0e156b76a7d811c4d7b6d8d0a101cac4d395675f36e1aed6374cfc5e889d4f33eed63a8b61e8fa12691574ee9c54f814f48f37f9d4c86c56710d0120325971b5f5384a45614aa4425289b5435fa86efe955fa5a2eb7e62f671886938fdef6d06677357a4412410b5337e6e5a05f83666dad78cbf577449bd30650932d7d4d3a4dd8b9c99ecd8d2e28278d6aec9fa8ea78a84d106cfc4645";"BAEC";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
"3021bb1cf055865524b545144274c5e625c58327f1e6769cbc1f5fe7006b0c048cc680801f51f6632ba0b09c91afa176caded481ba04c0b6c8dbe804237c924af6cb9f00991bcb45fffbba72854f9c96825f0bc2711956fb851118e6fd6ac4eb9e20f1bed9b4635748e273480da2bc594f7c156e1f4b9730fff7ecfde0ffe3afd52d886c2a5e7ce51e4ed761f2d36d51a09d19f77ea5d12aa9a11fcad2e9feb622910dfeddca62108eb50c8778cd868b9c93c1ea23961233dd23bdae8e44ad081366ae5de94a067a249072f3c9dd5d073a2faeaaf0e1a46a6a145d42fba11e3d2b2d9e2de526b1fdb7e60771f89c0536cd328131649dfb710a67bad599846157";"BAEC";2014;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Processo Seletivo - Vestibular";2008;"Cancelamento";2017;"M"
