código;componente.curricular;ano.periodo;turma;carga.horária;ch.teórica;ch.prática;ch.semipresencial;ch.outros;matricula;curso;faltas;nota;situação
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;08a7df7d9265a8e8e52fdb7fc2b7a5c549fc0fce32679e0654c3cb9b16993f8e993e817966ddb8738004bc1b8a702ce8607458277b2fc9575f451f745a71366b3f7bd108c48d4f8965c5043955791ff0dc78606fa19b640a3a91dcff660e0e713d481c3db310112399760ac64ae58736a332d2a561841d065bd000133fcfaf99ae1ab54a12631f4d613236eb34d0f430a03f89cb5254c9e4dcc3b26aa58247292012af38306087a25bdef19f0a464e440e5689e91da5fbbb9c9568e2e56edbb0a241a8bb93fd30e86e4b2ff71e551fe67356cde22fa23adacb854d1fdb378b394b832740694eab33c76103a1fa001deffb6785382c16c7a02b6bc719fd4e795c;BAEA;0;6.9;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;451aa410274615bcd35944c8776f34c2bd8c9a135cc80510e1951a3824b52d92a02eecd4471e3f4cb65b096990f74c9c8d27aaeb77164e7b302a20e19302a7ff0659dc56f7b7caeb1954b39ab434c1cbcad55f88437aaceda227e6c60a7c5d25d8f92ad8efc0b170051d1250c048987e0db1d15d8b969a42f88339ae48cdc0c2d00bcf34ea8e438a4cb5822028960656ee3d0a884aab214c312e2cd4a581943fe4bead11db066ce50081a93cfbc656ee1349bff0e3a7d2ed9408d313d12b0211da0eb5d75bccb015a1bfe09c7e52256dc3e16ae7f3983c1ca1dc41088f638bca92131197e6f9d7f937b06a59a226fdea2ee3ca5ba6a62479091a8785fcca27b5;BAEA;48;0.5;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;c01c00eebac94ac060c672c3d513d1cc3e4e59c437dfcb3201c3eabf7e36e1a86c1d51338c63b99593dd025113fd64c3ca9bf18e36c4cd2cb91d32ee4a2843131f5231625774cfcc6ca128610656086874c47ae3cceed4983c5465ad45fec56053fcbe0cbb44eba07739873496f6b5b02e488dfff7e91c6c7a2e9e7ed25fb13d0a8b88d3481cb26052288ca7af691a2ee285a13567cfee5b9df501f695bcec275105af36a12eaa318a5f33af853a28deacb065be1c4c0ccd662adedca1950f7b5b7725d112055d9064d6cb607fe2e1ee9fe48252543eef86320fb8c349c9bcac601777fe443589a2835247d5b63038a434610ffd8354ede81041ce964c979fc2;BAEA;60;0;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;86e2681090498e3e5ab9df2efaf3078c6276efd0e07dc18d6518c288ebef7345d0a735c8eaccf6e1ab05cd3ac7ee8aec6c6006182185d72a1345970b2149302b2890c90f2b10bcff6acd77b744ca8e84b96bdeecd18f052fb860703223604854e443e09d82a554651dd15b1ab1394ec1711e8d447adcaf72cbd13edc1a85bfb6a75497c1443391ad4cab2c0153da96aeffac88b23fa646a24eafe2e27211f40a895806ddfac819b4109cfa3ee9f75a98ee724e642eeeb53a1c23a50f29223498ed4ae67019a97e2fd5454a3703cb25c56ec4f7e809082a443a6d1b2d13de118aceaf32864a9e8c59784491888cb08246bdb11fe0b0d24944064beb31709d1e68;BAEA;52;0;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;239c50099ae4ddf1ac8bd87496a55e6c92ed8948db400296fdbb0ac4e7aa6198e260591f5b3f1fd97d5596b343fba7fbbeac688e49f0cabbcd3031668ab5d6a17db86807b8d8661b0c1686f0601ede2daf5bdf7bf62f4f468bc64e14efbf6f6e5f07ba4037ce8f4bf750b920d2d2265b1607751449f6ace0d721f0be2639b8173cca624d7f023863648f7cdb0f688d28d73e51ba0d88299673d320f9f0ba4507ffce5495ca0df1f342945eb5d2324c73b808b5a85c290d9b42120d53956877a3c14e236270ef10f8c9bc485cf8112be4b6df19377f0c9d99d74dd04ed68ddc54f5ae1ed05f59c630d4488b0766ed39bf1d1985b8e91a3ad8a7ea76834d0bcd7b;BAEA;0;8.2;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;01b0c598aae01d37cf8bd8ad10e02686f12a14d112bd5a5bb9fb5ac2083fce88a466eeb209107eb5a0cf30780b4c17d009b75ade9803d6159d172ff6c1a126152219666ea99b529f52593c605f93f3fc706b648c2b98e6b8ff7f3e6c444c1d7232d409edd766b27259365554490109a010c394e4f076990372d2a52b9fc390d773c0c72f313a524cc10c957076dfb6c1cbe1a6542044f1f01ebac85bed0bfba3e9ba1e1efb35d0e475f870398df8764b94729685cf3442acb0ced904ca91a0b0defc9d827a72e5e22b7f52f6bb251ab24746e2623b128f057ac49cd1082c829ddba4d8c1e1feaddb1815dfbb5d8634b508a2c6cac30e788c2b00da93925b33f5;BAEA;48;0;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;0ea85cf46b36fc66ec354af673122eae83f4809da19e27b5339e07c3c6b901e28a95e009754d2472d2642392468f0a92b477d3e4791cead10a03da548465f13f680405a56a2c1984a8bc09ec83a8ec39fc62037e57bd762fa5ad81dd19c51f7e27e8d0a32f48fb81529c3ac4683b3d76d0a7664d8bcfb8205f9339308e8397e0e8a376855a058b1bff19626e2976a0b72ab9264aae3b441802b6382633cbd95b3b0979d748d723740c257ae2734b05fbd18b5289ec15e2ab76f0bfb6d1c75fa79a78895a85cb9d94f04a65022638f199212631c265b595639c019df95380b66e682b15dcd5da5d9ec940111fa52d538fa94c4f052b924939a487001bef680fb2;BAEA;0;1.3;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;3a0379a08acbe1053155087dbfe121a136c3f7cbff15d9e1f80a85a71634a96d5b25009fa2a2c1273609c1fcc2fb21bf97ae977095905941a6b5e85bbfceb50fc92a77e8d8a7c7f97c01484bc8bcb5ab0d7774273d46401f506d559ca9d2b95b9d0c4197d66a1c3e2d841b10b8779ba5abc66d841b09d18a090b523b6753088fa67e8c552b7feaad96b2242124286dea92508eebe1241edf13bb83f1730fbb65a6c49b641e7731c10bf3dac4873c2ba7290c656ab0613bf9873be583763d51df26869d9af721e0eb29031a80b581a9f5a5b80843eaca389fd7b787cf80d34abfe09829cd96f3b9784e7d4746f44caf1c36b59f251e0abc98364eeb90c3eb18e3;BAEA;28;0;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;6a3fd171cfd345749c7c08ee2604040bec6b5e799dbc4c2342e180292ed315ca13de25147f1cac60436fb1ff97975e2799bfd1001268dbee64e67d7bad99a51b8ccd39081918f4555797f32973f0fa8fcbed6da8b0bf4ee11b4e5b0a0a545db4bc5bcef74a0899e875213c5dab36d44ce40a808f4ea25ff24bc64da3ff50641a685e39b4078f64d5082e41525e1ddecaed065dfabb81013ecc2e17f7c12f7d3cfd2dafcd01eb7efa62ea44bef8d5f05e08c7fe0a73375c8e1cdac3b34cf483c17275d6e1e4ce47c8e5872026e2299267151c8788d1b28bbd65eff6bc1d3cdfa63a11ec561b1e2b1a3ff133652db189aa1d5800569cebbdfbb4e09a09ca6ab482;BALF;32;1.3;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;84c7f6dc970965544ba969f88b8ac56fa59adc21e50902eb5f052eaab217a3341eb06a2af20d7e41749a6a0140b7f194d8161300aa15e72f344ba880ca51331cf5053bb4037c3639c1e25d12f976ef448d01a788b9ac3b45bbc181cb5951a13b4d818ba180610a63a5415a71e2f7c46f28167bb76135f71465333f493c35711f1b4d0a7297b3bd1f2c74ce32a784c6dde27a5beef09296decc1bddcec8a70221447f12d59efe16ffb62dfb5858808ff22038d46b53b2a4353be2f8d5658ef05a99f1df2164079bcbd5ad7ce240fbb3f040dfc4e2f668b7db0023fb4b81d43dbec65e944187092e0979a11f0050f8c79a721fa6a93896f6fe9ffc63cef6baca6e;BAEA;4;7.7;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;e70b0b3102197c1e743f2379df1b9e6ce9dde807070ceeee36d79ac8b1e05015276f210853d658c46c1d98e47e716e4cc6661bb7bb289c54c488881444cf7ae0b9e9d5744acbc9d92066b67e4a4f33155e09efd52da4756816da287f3701dd8b7ed43b2b220dc28dd7aead84f7312d619a7144a5e46a6c21a095de79c1b8b1da5ad79b6c88657d5f190d9e4d4ef083eb7d87cb5ec9a7c82cfba730421f59bf8420ece4a2789aed5d2932f31ed2720973764fed9931908faf2e6146fddbe1fb0804b78ce258ec79cde904e8c6036806f6edbe22b0e0f3ca83c3234f861f2fed645b74c872d2ad0840e6b2583d77002ff0820f94f53498499c6733a79085652455;BAEA;4;3.4;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;4259757c8cdeed0cc9997f6f55a53425bd60e79c38852fcd98ccb562272dd63010588251a11bc7dd5a5f9c72e112a2d49c3227a0c9c5f474f21e64cb2b5225ccc55b5b2bcb493b1b31c9d219f0df94beff15268252c1c585f54856eecb0bcedcd553d209c322f14d77ccfbd49d093a5cd39c2140d229e7f196e664506cf0795b84598c450d4e056c17884350735c5833e0dc0a8a9c945e5bf0f94371f1f29501ec7418fe23c4c85795df66161daebaf23ada805ecdc5d6028598716416b4867346282e3a6f0404ad34f86900164b4e6503a65c4579c93c74a7d694f5a2d3248e530f614f46146c7a26793977b995509b1178a20dfb7659e66cfb33da21e8bfb1;BAEA;0;3;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;e277786b4fa7f8d521262ebeb131343bf92164dd7ec65fb0f86a1dcfdff0bdcd3e6c41c0bf4ec80a4f7839b10bbbff60830c2f96c22b78b4c49dee471bfbe9c447f04d40b813ae54942852f3638afb5501218326520c5c2513283a61f6b9d75e644c9d77355760accb8fbf5368e7bae1897335e6e52996b1b01b230de2461f01ccd37bffa10fda0945be25478af85194dee81481a870df111aabd3e6ac6ae18281f9c71182db18debe9b8f2885de75bbe149db5539426212d870da96b9014a54b082da23b9fd927bf56a806a24f089e1eef857c9db3a460852bdd14df5f8a622b82630d41ae0fad20aee7e8a062924962e2868f67b6abe280cf5dd9131153744;BAEA;0;7;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;547b91ad96b55ab19a5eb226080cc2f9a58fdf761196325f18e02a68644ceee97bf479633f32c6bb6d4da9cce0bb1be138fc07a22da41fed5962965e500d201f0d80b389c68ce153dacf2dc2c9c81cf8d711db29f504a702bfa4a4dff25f4bb4f576675b97f7317d3c2dc9c7c17fddd4b475db1237eb4f57075fcdc612b559428aa097ff5d8c61bb24cda10a8440b8a4c97c2b338da9011c1cd017766c532fc9d7baebd7e1302984864119ad056e27e91a20407491bf45b11e8f2992714e4d124795972406617ff8ad0c27ab1e05c9b68987d27dfd64eed6ee4d31fb118e1ec68d24ddccd6ef4eb9b4d01ff7bb4d10e847dd2e8a200d6ce3ce0f089ee67ba0d8;BAEA;0;8.4;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EA11;60;30;30;0;0;89bf5302be3f22a8ca57b7daf19c6796a07c9543250293007dd68cfeb4e3163b39761b602ed694dcdb0a64f5d3bd4640de317c94b340edf94d3305df6e921baa66a1bfb4c875285d9de874571a1b5ff0a1b8dadc1055ec71338b670fc585015c85f182db9ca9558bcceaa3d93ea2887ff3d28f489ee1719feec668a1502865e9accef68ac9d8728433ee7c7f04a70e08558303ebbb90581ebfb81d48b6cbc029a0fbaadeb27ea17d5ecc082f9aeba6c449115a9898efe270d52fba7f5b0036bd10f23823472b7f2b79f6ff6aceecf7d0a2c4e250cf1822fb1c311e20f15d9ce8f5939ca88adf66524684dd96a245f3190699af861067acf52ed2bc6a991e29b8;BAEA;0;5.5;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;75e0de10ca427c8f60480e561381d8f85962f9c30109a5d9642783bf55d4e02c7f23d6d32c06d1b76572c195422734e1c12be796f5496c2d5b14f6bd54e04e82b4c2155b69c53b3ada3947c88ed01aa4c3f90570170f63481248d0609ec6fc079a7b046d7841cf2b378a3456680eeb9963c11be3d9b830530d3861921b1f04c314ff179893a01c58e6c8acb5bce912c211f8c0f48466806aa14e5f238fd3cb032a7e9681c865cdb871388e197fc76239680f5bbd5e93b68bc88e172b56a80b51a560a892e890290a165ddfadb4cb794bfa550f5fb4f5ff0ad8c6ee37f749ec41359b59a29fd71f670a4570afb107f9e19142d7b2e364cc32e6fd1504a3dce375;BAEQ;0;7.3;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;d6a6f8f685325db661ecf17fd0fbd04d531f4b4de0d957b69093654b4ba91d621b84fe417c9ac207bf173dc075c5e5e9f742d142d47fd1c330ff1ffee7c3e71c3df4db7fcfabd14f336e645da36ee138261c52139543adb20292aa2a7c0edabd0a215c1f7ef201854859c71ea0045d76e1d1ceffb70b4999fc9c2b1f7ceda70313db7d8fd549000a0951dcb173b1b2a0df13d372c1b2154dfcc54917984bd1a43b17c9ad125698de729b2ae072a3b0401a41d2f3eb97c929fa70a5297d492826549633bf97437a3cc130a5102627e99aef29b84b6232c5673f98307ec4a414f44903cf576450adeeee57f5feed9a298e29eef874ee748c1564f9eede56e8b2f9;BAEQ;0;8.3;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;c11ad7a7df030db0c99fc32d1ec25d3ad11128d9cbc0e1ba8ba61d0f90acc63ff25830912f43a43f904ce1265826f05f26ee09db587d63a4fa6b166eb9d94581d92d50ed4b72aa883e675afe314ed693f47476249be4a9e1e2079c70b67e761ee8ecd3c28e58c4bed13f42882d9aaf7673d63e785070402082f3a1774c215f1165fe09940bde549e9f6d729e45ce3974eb41c926255360e8116e80ddd8d655892be1849e4d6592e81973a68aeb919b78d115b035802ed9277caef41fe5dd034bbaa6755a0b57c95db540e8671ffa05375e9f14e86105be4a8efd9749e8b9feb7abd43f4903288355e05b528788f8f4d307d361590582e091bdd1fe582f2b602c;BAEQ;0;6;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;280a2aefd4575618a3b52990410f393d34d0cc98da6239ee81f47eb49ddb4cffb9c5a6571a8d58507699f479f8d20c8a62b9ce38370a73fffac28ae1b5b9fb66f3cb251a9fa3102478496f11b9f8d848a2ed52d896642471ba807e5ba4c3aaffdd4756c96e0890d8fbae402ead8c6d49e594a19c9f52a6648aaf0f164284d5a2b67882444666f17e5c39e8febb3edda5f274186fe94605a683d5e8d22049e7de039804e83985922b7c989ba659e21b825755bb6c6629326aa5bdffae53bfb7dc02a2df1f56a9090ca38eb5260bfa55afada9f11d88d6fbe4b671c06376f0f6c536548516fb0ef83fd714171a06a3586764ba06801a43cdbee839aee2fd6faf81;BAEQ;30;4;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;df637d0648ae68b10830da0b3bfda35caaa60108ed8a3e595ec76e2f57186d7d5f74b5b3d6deac1ab16a9b328d1ab0cad1fc45fff6bf8de4dee1b522a84f69945e001f04f87dd11f733c27b6c5405d51fad4c0b46956ad9ce7d3f75c8c277df83d124589e4436cb6fafe8bbad361882617ec32de24a165d39ecf2194359f55d26b6d3551b4ba6adf8860e558109e2aadae664f052ff6068680054aaa93d4fc92f1418e2e975a71513332c788e8a7d89d2d8003ddd5a30f2c4d977a7c4532db179bd7e7175ca23781d4f60cc0a1b416f70401e3b3171f8ab850acb3f336de49cf343d6af19bbcd77d25e341b33b4a8b2fa0e9b8441f296182b9030d3c0d44b13f;BAEQ;0;3.5;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;0436ce7643546bd501b43c6d3d4a87925e202ee4ab00320e516b21c865018168986bee0ce27bd7035daf778a1de8ba21a1336cdd568f9a216e939c126c09f6c751009d975dba4437a535518d99061eb24594e721edcd9b1be26d559c56bbfb07b6eac2e5c5fc5f9ba3198ad57deb2a7a7b6379080d66a92632de5f794bc1e4fbea354ec607b232a2ec9b0f3067718f1afe1509dfa541efc6201e80c01fba32f2788d3b81782833a228c9187c2ccf5be6aaa516a7d6f1b1a320d59dcdf896e292e6cecfa92e4405b70a91002ce5caea08fdde4b1066dd89533917363def7ab01b40446818553790a09b1ff95f4f9eba5f7588eb30484df6597802fc420af61ad6;BAEQ;0;2.05;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;d3888a0b44debd1198535dd741f5761cdb0b21365e7747b4645b38dffab0096e06152b63daf6bca938cedde2ba98a2cdde8e483b3ffe070a4cdbf2fbe99881cfd319d75c0a4deeaf78473b9d70763df3d85238418de63d034c421cf5b6db390332cb53bfbf3c28d5d77a916fc061cf999739a889c79205571478c3e1a278551c9823ec1ec94082f4b9b79405aa4097fcf1a9ca2c9eb0fd047f51b11791cc8613adb31b257a2e28e2f55b0d6899bc1d8d73d0bb12c0984dd15f5967c8f1fc1f23abf44dc12e0c428a50abf3771e6836d3a035415b408d4a68a6673afa511e5075e7b21c0f9b21269845f0267606ab1db25b89898255f44d92da7700b8379df348;BAEQ;50;0;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;66b79855206f4ade7686e3c33c51c71f8504d3c5b0ff135c8899c501f7c76dec0ca4a1ec5388edecddca21fd059310f3008ed4849e7f69f0240d79e939991f59bfb37dee33dff7c1e15a3bf70fe697b6e9db946cbbd90668e1c1ab828ab1db7aafdb6282cc1325a43c5eafa3acee6fab7c4083ff810fef0b445f92f382a9e4c6094914ead06a6bcc48ed5285654857e76ca5bebf90a7aa4ecc10dc10a67d359abbb888ba86ba5b7c444638b82408f42523501d9c9ea6af741a10ce8cf8618b0caa3aa748f1279c5f17fb50b9219cbc4c504c4f3ae6fe07cf21b56649320ab532de5dc920b3dcb755230742c173a70337a1d1d9c70853adbe3e456e8f7bebf520;BAEQ;0;2.9;Reprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;59144f849807c01eb802ccba1e49021e89501995b416b8c578e5e9ebdcfa13a18444614da620286c5a5b262cd10ed18c7f58ef874f80ae73be79cffabd52cd387a624a4e4945bf284b40fb6bd42008f939d9f738f187a49a044bd754ec4fd28dac91952d214d78b6807d9d37a5ff6d910740fd9c5202238f896fa3bd9e6144218f6646bb7877c5943acc5e1cb321e0b15f97ea9b3a9b94928d3d91a238f56c1fc8a41371be542ecf7547555755b89f093e261d0a2988dd4fe202c075554a4c80bf4e0087c48e602b5e4584c24e67bb5def29126cda3d4a16cabf9337687036088d312a8b0f2cbd857ad09377fff6265af22d848eda11299a0d68062f3d73afdf;BAEQ;0;6;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;6d6ea7401ffe633934bf4e8f9622012123cbdc0a23919d63fa95ea6d8d4706a5cf3f2a34870747a7c905679aa72dfb22bd3cc0e0b34080120825c78a435c32ecda193a9ec9ececcb8b4d86d751d76f6ee292d6ce10c0279c9a9450baccdc88b8ccf4935b3d4f037ebd76b4f0d2272d64754f9f9ceef99a6d4e98b634b3e13cc671621e8b9e3cf19757df382c5be6a012749a327739987743c7029675ffbd62d685677d6d176310b67a0e41d118e7d5cbc76ae58ae5f61213df55eed8dd7507382058478ec905e1872ee95dc4b5555cae99b01291a8dc9a34709c092df43417501b25fda0c0a7e29155ee0868cbea06e9001d34a882f372b23145f6fffb10d2b7;BAEQ;NA;NA;Trancamento parcial
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;6471c3c072e01eb63c64002a61b77e3b37f3789ba30b1c41f2bad298afbabd605d1fdba7d61e67c8751e8b95f311c658071efe676cf75c8b0ddc3ce1093e82e4f0e3b0fd16f4cbe157202a3bd1329205b2a12a96d9beabd6d5e9f4c2b53f34e0c1bba3a46b4dcadc4091b37e3ff837adfe2b1388b484846475df00f5b5df25a657a05e80449d56d9d262f5ab67923ecf97a08b8fb9fce0de798162838ac30fdf0cd863a74a167c3440a8f5e81b6c945afb5f5a7e224389f522a7e4ed92d758a972781f8afc78d2e60c946cb6d98d7847fa81ce5e874bdfd810c636878c23d8a553c62ed5310299843e8c2e2f055c09dac07c7984fa66ae46fe81b9c8073986ff;BALQ;0;6.4;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;00ec9cd359b0656c82adbebdc7133962985b4d07e389d52159dcf3f02953ccd420d421584077697fb0e9f7ab3f7e98b34c670504350018d8a8d3d70f16034f1e7d5ffbe49e903a8199bf9ff849e68916a646d03ece1a739d44dae12eaa92a844bc28eafedf7bb6fd7c8b423890e9ea995b70aae84a7a21886f3c3852081cd4da0a8d482d31fc26af275fe10bb27a75b8de5deba05cdd558d4e3cecb9e2f0e0a5cb76e2c6054aaa1b9f3dd6899d5039b65d485e97dd0725914d730941bd696b86a82bb4551544df24f40e57a4745a65dd37e69371208ca8b47e4e8cc7426e4ed7b2925eb29f16c7ca5a93344c7f0ad1179b47db49ec3b3e23c4e83762fa1b8b9e;BAEQ;0;6.7;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;60f85bab9b57536b22f00f296660bab14623f8a7a02bbe0f4d7935f8031b455d13b123061e1ac4ea75223159a1df10dfcaef76bab7bae71069f57ace3e40fdf3d23799ecd9a2f02cc1f716c5273951f0aac52032e56793cdbab4c8b3f01de9e2c5bb57350d161afa8e0c408579299f37d021bc5cf9bce13311794d447cbf0da8117bb235ecae81063890a7e960d7254e28218424e17700a91c4083203d1945bffb6363fd473d9a2a26cdd915a047feac54529a6a5e9eeb1d7c14b4ff42e63f6209c3aa8edb87b311f515269199a8a76815f201466ef1410a57105252d9b7d334e61fc657f12df0b2206094523e65578a69d976b4602595e3d59d693e2facf05b;BAEQ;0;6;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;6bf0f675a52c4971c1f25b2823fb2b2ecf17cee43473b75a30ff6426e0784a1b323b27815ab969dd55d84625087f2b696244ca30c927dde28fd9f8903a342661883bb04c65fed30c5033c6f556c4450a2fb3c44adfc62b74dac0c6e6285fcc553d538a75b6fd75ae8fb115604a4a4572a2cee9d4df23cda5a63a515c9717843c0240eac35fc38419f50eaf61a24720909fae2d8ddd20f1db711d6864d8c5429c49ff8088088a212b089d54c9f43dd9aa44933e339af3d90d2164728b10aaac916783652ccdbf085f842ef4de1a9613de8ce172555e61c28d0a2c86c738425188a623aa895df44bf0bb6a6b032c7ab763b18af38c6f5359bfcee377e7af9bc243;BAEQ;40;2.5;Reprovado por Frequência
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;dfe97fa53099441a3709eca6de27971f2944645c32da687b3ff66a709f10a8c95b9056ddb04284f7fd7adb6f279bbb8dd20223cbafb306687cc7a004236e0f4c5f8e3da12109fa418f571fe5237612b6261ce43d50f9e3d44ae4e3f2d28d3069988d96442b4ac05fcd941cad5b91f3b01c4ceaa47ea442310021e1bcad28f404d8344f2dc338b6f6254d93dfe98325b3e4b5f4f8b85bbb76d6869ecdd48b0f12a418533858a43047787f51a15fbb6919c3e239fa69a4ff63aec216791b97e7b0588e90f21ff4f33f97f60cdeb99c3fdd8cbf4b9d2e10a562957af82f561073f058c9c4c54176c614e96cdb3148b4a42ec38bd18379e6087f0212dda94f39bd66;BAEQ;0;7.2;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;e57403a8b43dd51f9d01d551f236ebbf70144bc92ac0e00435a2c5de1dcd9a9261ae040ad7d4e19a17c036f5bdb9bae8a27456782565de8c375970dbf3a1ef833796393c9cc77bf2c4a348437690c5da48f5f803ab16d0e6d794db8334e4ea4608321ff6ff204fbec6d154e832188735f2f9a4dfbe2d12756f9e97b0ca9f761676ddaee30afa5f6651ec01396f4d1da8197e784a55fe6287afb156c7083df07d31e2e34193b3f89125f9c914aa1cdd0fbbeb52f9fd1dd37243b6c44acf26cbe3233b827c6499cd7ebef8abf6bf02fe14ca8365c8752fc331a628287a4231067e71f3988e8b6babd884803b3be7324e47c04c8d08cb3f510d3b575e7b1e7a96b1;BAEQ;0;8.1;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;73c491f68e21cc3fe226d84089e790d3913fa31a444579f205706446fbfc80ea87851a58498e7aa4fcb830742d390490dc7b9d79fd8d3ebcec4088f439088d6c0e834c071ca4596d6a331a48cf4b23916229fe84adb4ef4da66e6309774e91d9538893f18ad9caabdaa1d66da98d908dbcb99e7c15251a4313160fc6e0d6e70f30fca31ba98b63543df55f20ce1630933240fe9553e468a70a2d90e67c686f329bbd23bbf57f256de7a1260a8ab970601010ea455aab3a0c58b27607afff602275625723f9b44427bb6184b20f27ccc307f862e6b4e99c00c7439c2eb894a9fbcd374427a4f3ee24d71e7d8fc5e8729e4efcf6ffd229d2ddda00970750d24700;BAEQ;0;7.2;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;a746b8c3476b40f2c2fec5ed0949c6332d5c466daa1ca1778d2dcf0e322be2be2f771bb92260fd1d90d22ee68943e77641acea0edec3cac8bb6f19faf37df58d210429c094d5fa09e601943edf992da26fcacf1209e03edd63fb3ab881ab974740b51c99cb9a7017355d18f5a611251a1609dd6dad5db82fb31055ae6b5d9998b323cd0b193afbb203c3d14cead198cb90fb87f90f04494864bd0e33045079c7d6965b7d9a0c78cce203abfb78e23ecc81b45810d95685014cb1983948033b8ee019d52895c148142ab3d57e538e499d6e0d7d68b21aac0dda7e7b5f8f17b4afa788fcbb1883b6747e1e4ba299a379da406ec87d0340c44cace5c765af955ddd;BAEQ;0;6.3;Aprovado com nota
BA010801;BA010801-DESENHO TECNICO I;2013 / 2. Semestre;EQ11;60;30;30;0;0;97228e2c21bdcbce7a4c359697c8decb9d819f5a0529906070453d21c92f2fb0ff8e54721e41c77a42b9f1274cb17df1591c1096ddabb6b9d52ee3fe5673ff44efa341d2a37c965654f50b291c48caaff64040b14d9174c8a6b0547bc453303f77a83ce5ba5a5f85bb7542b8704f84fbb6d798f04783e08c1230c398e127a425b4ef71007c0f964202e34bf7549718e7bb56e2688f6bfeb0ae70117260e109eecb1120e8eb38713b9c35fac1800ace58e8af9c464b5ad4c2b593a2132660ec554113989aee629dc3364d8ab862f0f09b2ae53daffdf32cf6fa60bc856c58ad7ccb0bad7fcd68d3549c6a496152184740d9ff6e882b329a266e9e6bc764709e19;BAEQ;0;9;Aprovado com nota
